User_ID,User_Name,City_ID,Age,Gender,Phone_No
6045,Yuvraj Sharma,5,22,Others,8599883097
6046,Vanya Sharma,2,70,Male,8562434628
6047,Abhimanyu Bansal,4,20,Female,9379214495
6048,Ishan Malhotra,2,71,Male,7720132607
6049,Pooja Kulkarni,6,41,Female,6528530929
6050,Madhav Chaturvedi,6,52,Male,8523008752
6051,Diya Trivedi,6,59,Female,8652601622
6052,Deepak Malik,4,42,Female,8162913474
6053,Rudra Dutta,4,55,Male,7323538870
6054,Aavya Pandey,6,22,Male,6236650680
6055,Kavya Shah,1,38,Male,7362267181
6056,Kaira Dahiya,2,46,Female,9165641380
6057,Dhruv Sahay,1,43,Male,8924023794
6058,Aavya Kapoor,5,71,Others,9577876883
6059,Ishaan Malik,3,52,Others,7018189139
6060,Ishita Menon,1,66,Female,8561197039
6061,Ishaan Dhillon,3,26,Female,8877397999
6062,Meher Dubey,6,58,Male,9085598851
6063,Ishita Dhillon,6,33,Others,7979760963
6064,Pari Kadian,3,36,Female,7584085819
6065,Ayush Lodi,1,57,Others,9848572026
6066,Aarya Yadav,5,36,Others,8310861901
6067,Aadhya Deshmukh,4,34,Female,7161033724
6068,Inaya Bahl,5,63,Others,8555771682
6069,Vanya Bhardwaj,5,50,Male,9670338979
6070,Deepak Agarwal,2,58,Male,7807150162
6071,Sunita Pathak,6,43,Others,7721071914
6072,Kunal Warraich,1,59,Male,8202445456
6073,Hrithik Singh,5,49,Others,6347560958
6074,Ranveer Taneja,1,50,Male,7466248513
6075,Tanu Malhotra,4,47,Others,9991216635
6076,Zoya Sidhu,4,27,Female,7880646740
6077,Kiran Puri,3,44,Male,7368125008
6078,Prisha Shukla,5,56,Others,9173182942
6079,Riya Taneja,5,23,Female,6584350669
6080,Kabir Deol,5,41,Female,6027225704
6081,Kavya Dhanda,5,30,Others,6514759733
6082,Suhani Chauhan,6,70,Male,8029109065
6083,Kiara Shukla,4,21,Others,6451912332
6084,Siddharth Sinha,1,71,Others,6528856033
6085,Ishan Tripathi,4,50,Others,9245166172
6086,Kartik Chahal,4,65,Others,6095109197
6087,Vanya Sekhon,3,44,Others,7587014517
6088,Shaurya Sahay,1,45,Male,9065856170
6089,Sameer Shetty,3,28,Others,8704492005
6090,Isha Kapoor,5,32,Female,7027437101
6091,Nandini Solanki,2,42,Others,7446397247
6092,Arjun Gill,5,50,Others,6094137145
6093,Atharv Suri,2,53,Others,7416863905
6094,Raghav Malik,6,40,Others,6392785532
6095,Anshika Brar,6,67,Male,8773699559
6096,Anshika Pandey,3,35,Female,9081396650
6097,Nandini Jakhar,5,29,Male,9752482298
6098,Deepak Dubey,3,55,Others,9404162678
6099,Deepak Bajwa,6,19,Female,6326117944
6100,Aavya Dhanda,4,30,Female,8890701121
6101,Aryan Punia,4,40,Female,6730728630
6102,Kartik Lodi,5,19,Others,8167582741
6103,Yuvraj Dhanda,6,61,Others,8085834348
6104,Riddhima Sharma,3,31,Others,6717959748
6105,Ishan Shetty,3,63,Female,7528190179
6106,Arush Sehrawat,5,44,Others,9456150919
6107,Ishan Rao,3,19,Others,7170546938
6108,Aryan Shukla,3,28,Female,7088047358
6109,Aarya Puri,2,64,Male,6709395624
6110,Afreen Kaushik,6,37,Female,8444319601
6111,Riya Virk,5,18,Female,8195673105
6112,Anjali Sandhu,1,30,Male,9887969948
6113,Kyra Khan,1,65,Female,7316708194
6114,Dhruv Chaturvedi,4,29,Male,9394677666
6115,Abhimanyu Dixit,4,35,Male,8919517075
6116,Raghav Suri,1,55,Female,7948572858
6117,Kiran Rathee,4,55,Male,7389106267
6118,Naina Kapoor,4,30,Female,6320626687
6119,Daksh Bahl,2,41,Others,7417011179
6120,Hrithik Sehrawat,4,51,Male,9232019272
6121,Daksh Sehrawat,5,70,Others,7799548189
6122,Arav Sharma,6,54,Female,8506691193
6123,Anika Chaturvedi,5,65,Male,9904095990
6124,Sunita Bahl,6,27,Male,9326418885
6125,Amit Malik,4,45,Others,6966998551
6126,Riddhima Kadian,4,53,Female,6048580485
6127,Ananya Mahajan,1,53,Female,9980231101
6128,Aryan Dubey,3,67,Female,8319418256
6129,Inaya Deol,3,72,Female,9415860595
6130,Ishan Phogat,6,42,Others,6037486785
6131,Sana Chaturvedi,5,54,Female,6665337892
6132,Pooja Pathak,2,18,Male,9299838444
6133,Kritika Dixit,5,59,Others,6967688261
6134,Arav Tripathi,4,32,Female,8245301562
6135,Yuvraj Saxena,5,71,Male,9900689386
6136,Atharv Malhotra,3,58,Male,7342474793
6137,Samarth Agarwal,3,28,Others,6834170872
6138,Diya Deswal,2,65,Male,6961853192
6139,Ayaan Punia,5,67,Others,8520764198
6140,Afreen Shah,5,33,Others,6046436652
6141,Prisha Bahl,3,46,Female,7662247806
6142,Aavya Deshmukh,3,40,Female,9764272039
6143,Kyra Oza,3,35,Female,8021866172
6144,Kunal Singh,3,52,Male,9529108076
6145,Gia Goswami,3,34,Male,7832184199
6146,Aarav Kaushik,4,19,Others,6583741728
6147,Hrithik Tripathi,2,69,Female,7178844652
6148,Isha Menon,4,43,Male,8291774972
6149,Dev Rathee,5,58,Male,8169825093
6150,Vihaan Singh,2,25,Others,9960432372
6151,Navya Bose,6,38,Female,7915594004
6152,Agastya Rathee,2,44,Male,9215749072
6153,Vivaan Lodi,3,19,Female,9757412074
6154,Amara Pandey,6,72,Female,6776039963
6155,Sai Tripathi,3,50,Others,8983932036
6156,Amit Garg,1,20,Others,8748292906
6157,Aditya Jain,6,52,Others,7405408400
6158,Riddhima Malik,4,43,Others,8264003902
6159,Kartik Rao,2,19,Male,7782323512
6160,Riddhima Grover,6,25,Female,8308197448
6161,Saanvi Dutta,1,46,Female,8101129763
6162,Siya Dubey,5,25,Male,7048627901
6163,Ayush Dhanda,6,51,Others,6673154673
6164,Nandini Pandey,1,61,Female,8291210547
6165,Aadhya Choudhury,2,33,Female,8169302747
6166,Ishani Kaushik,5,28,Female,9683981253
6167,Anjali Nair,1,42,Others,9705931584
6168,Krishna Kohli,6,52,Female,7293164372
6169,Myra Dutta,5,65,Female,6509442474
6170,Siddharth Phogat,2,55,Male,7379793234
6171,Preeti Pathak,6,34,Female,8011562462
6172,Krishna Sangwan,4,60,Male,7082101517
6173,Zunaira Phogat,1,66,Others,7802029247
6174,Shaurya Suri,1,21,Others,6996817804
6175,Zoya Malhotra,6,50,Others,9110121691
6176,Jiya Dahiya,6,22,Others,8177989466
6177,Sunita Singh,6,40,Female,7148459814
6178,Amit Rathee,3,26,Male,6803812357
6179,Laksh Warraich,6,68,Others,6319202162
6180,Rudra Virk,1,65,Male,9592459429
6181,Varun Dhillon,4,38,Others,8427184960
6182,Riya Singh,6,65,Female,9602369140
6183,Pooja Mishra,1,29,Others,7580657409
6184,Sunita Kadian,5,45,Others,9012782780
6185,Amara Dhillon,6,55,Female,6660296162
6186,Madhav Menon,3,44,Others,9907206892
6187,Kartik Khan,3,21,Others,6647976991
6188,Ranbir Virk,4,72,Male,8568445236
6189,Kunal Choudhury,1,28,Male,8901138834
6190,Aarya Yadav,2,21,Female,9666835142
6191,Rudra Agarwal,6,27,Female,6067021210
6192,Deepak Bajwa,5,33,Male,8614626704
6193,Sunita Goel,4,33,Female,7471159450
6194,Shanaya Hooda,1,46,Female,7404230131
6195,Laksh Chaturvedi,6,69,Female,7174636063
6196,Shivaay Khatri,5,38,Others,7319458369
6197,Kiran Malhotra,1,57,Male,9590034974
6198,Gia Singh,5,52,Male,9113926251
6199,Vikram Khan,4,61,Male,9696712569
6200,Yuvraj Joshi,3,45,Female,6048752748
6201,Hrithik Bahl,1,61,Others,6442333751
6202,Manan Rathee,3,64,Others,7154386659
6203,Amara Dahiya,2,59,Others,6299636613
6204,Sai Deswal,5,25,Male,8580599479
6205,Kabir Sood,1,68,Female,8269864539
6206,Manan Kulkarni,5,69,Female,9052665946
6207,Siddharth Malik,4,46,Female,9682800580
6208,Deepak Menon,5,36,Others,6982861525
6209,Deepak Kulkarni,6,31,Male,8259816963
6210,Kiara Pathak,4,45,Female,8267564832
6211,Kavya Pandey,3,36,Others,7036414865
6212,Aarav Randhawa,4,18,Others,8995815028
6213,Madhav Dhillon,3,55,Female,6522843479
6214,Yuvraj Solanki,4,67,Others,8537557523
6215,Suhani Jakhar,1,56,Others,9686738732
6216,Agastya Vats,2,26,Female,8498244037
6217,Ishita Goel,1,19,Others,8408664310
6218,Daksh Mahajan,1,58,Others,9883328505
6219,Ishan Khan,2,45,Female,9283826415
6220,Ayaan Awasthi,4,57,Female,7497010678
6221,Dev Menon,5,26,Male,8347438222
6222,Siya Singh,1,41,Female,8840479621
6223,Kiaan Chaturvedi,5,28,Male,8931566385
6224,Bani Saxena,2,70,Male,7105362623
6225,Madhav Bhatt,1,21,Others,9637261393
6226,Siddharth Gupta,2,62,Female,7782335710
6227,Siddharth Shah,6,41,Others,6319804761
6228,Afreen Iyer,1,24,Female,8098835497
6229,Kyra Bajwa,3,27,Male,8271089970
6230,Amara Taneja,5,39,Male,7666105695
6231,Raghav Rathee,6,48,Others,7334842943
6232,Kaira Prasad,5,33,Male,6272189993
6233,Vanya Rawat,6,25,Female,7730586469
6234,Aavya Chahal,1,58,Female,9527155326
6235,Tanu Kaushik,3,35,Others,8135761672
6236,Ayaan Rawat,3,57,Female,7897688691
6237,Kyra Sekhon,6,41,Male,6992070514
6238,Tanu Sandhu,2,61,Female,9518837440
6239,Advait Iyer,5,45,Female,8324347120
6240,Preeti Pillai,6,65,Female,9145777618
6241,Aaryan Kadian,4,68,Others,9217743746
6242,Navya Choudhury,6,60,Others,8557482715
6243,Anika Dutta,6,58,Others,8187022155
6244,Samarth Bahl,5,60,Others,9290840933
6245,Vikram Gupta,2,44,Male,7509204024
6246,Daksh Yadav,4,24,Others,8834969653
6247,Vanya Sandhu,5,29,Male,6777007709
6248,Kartik Nair,1,24,Female,9590011062
6249,Riddhima Trivedi,3,25,Male,7123135029
6250,Sameer Sharma,6,20,Female,9869605309
6251,Isha Khan,4,28,Male,6029796286
6252,Abhimanyu Chaturvedi,2,19,Others,6479286164
6253,Kabir Bajpai,6,34,Female,6977176730
6254,Arav Jain,3,44,Male,7479714990
6255,Anika Goel,6,59,Others,8113123221
6256,Pari Brar,6,52,Female,6874108647
6257,Prisha Puri,2,42,Others,8714610474
6258,Gia Grewal,6,67,Male,7249395855
6259,Sanjay Rathee,5,48,Others,8591334197
6260,Vanya Malik,5,57,Others,6739124515
6261,Ananya Khatri,5,51,Male,9546941208
6262,Kyra Bhardwaj,4,37,Others,6193426302
6263,Avni Gautam,4,39,Female,7099805653
6264,Sai Dutta,4,59,Male,9536463471
6265,Aaryan Gill,4,51,Others,9017636808
6266,Amara Verma,4,56,Female,9535452131
6267,Manan Kaur,1,43,Female,6654649909
6268,Sameer Chauhan,3,32,Female,8535868673
6269,Ayush Trivedi,6,65,Male,9380195719
6270,Meher Jain,3,49,Male,8630144898
6271,Riya Thakur,1,58,Male,7683507921
6272,Rishi Reddy,1,32,Female,9222886155
6273,Kaira Sahay,4,61,Others,6540844507
6274,Laksh Joshi,6,45,Others,6730142258
6275,Kavya Dhanda,4,36,Others,7948405824
6276,Aarav Tiwari,3,24,Others,9639688564
6277,Dev Bansal,5,52,Others,8588346145
6278,Kunal Dixit,4,47,Female,8572273307
6279,Anshika Shetty,3,25,Male,8067067602
6280,Inaya Taneja,5,42,Female,7988683438
6281,Anika Patel,3,61,Female,9031092364
6282,Krishna Rawat,2,26,Others,7062666562
6283,Diya Gupta,4,32,Others,8127275165
6284,Saanvi Shetty,6,31,Others,8012926667
6285,Sanjay Lodi,3,36,Others,6601494824
6286,Anika Solanki,6,60,Others,8359362767
6287,Naina Yadav,6,41,Male,9539022659
6288,Afreen Deshmukh,6,18,Others,9719238569
6289,Ranveer Sehrawat,3,70,Others,9357685632
6290,Aaryan Sandhu,6,57,Male,9540767640
6291,Bani Sharma,5,63,Male,7647025088
6292,Abhimanyu Taneja,5,68,Female,9145285211
6293,Anika Tripathi,5,19,Female,6178546556
6294,Aarya Khan,6,46,Female,7724443707
6295,Sanjay Grewal,6,47,Female,8509349563
6296,Ranveer Prasad,3,58,Male,7881674926
6297,Kiara Jain,5,18,Others,9784817859
6298,Saanvi Shah,5,44,Male,6490169526
6299,Kiara Sidhu,2,45,Male,6758122344
6300,Ishant Solanki,5,58,Female,7845512881
6301,Reyansh Bhardwaj,6,59,Others,6972710865
6302,Isha Verma,5,31,Others,6101076825
6303,Abhimanyu Bose,3,35,Others,7618126737
6304,Ishani Brar,3,42,Female,7990713532
6305,Zunaira Agarwal,4,51,Female,6612959562
6306,Sai Tripathi,6,37,Others,9604874738
6307,Aaryan Rao,2,70,Female,9388326099
6308,Riddhima Dagar,2,50,Male,8339197517
6309,Dhruv Shetty,2,53,Female,6217607397
6310,Deepak Reddy,6,50,Female,7465390615
6311,Kunal Mishra,2,56,Female,8353587221
6312,Nandini Randhawa,5,45,Male,7347177951
6313,Aadhya Verma,6,39,Female,8257988035
6314,Kiara Thakur,2,46,Female,7899109951
6315,Shaurya Chahal,5,34,Female,6918447806
6316,Manan Shukla,1,29,Male,8350520852
6317,Kiara Taneja,1,23,Others,8163250659
6318,Sara Rathee,3,31,Male,9635372848
6319,Diya Dhanda,5,70,Male,9460590143
6320,Kartik Brar,5,63,Female,7310085378
6321,Atharv Malik,6,65,Female,9057872837
6322,Manan Kaushik,3,50,Others,7566603767
6323,Daksh Randhawa,1,44,Female,8163587359
6324,Meher Dhanda,2,30,Female,7962287471
6325,Shivaay Dubey,1,72,Others,7430702940
6326,Aavya Awasthi,2,64,Female,7210786898
6327,Sunita Bajpai,5,32,Others,8977987800
6328,Siddharth Deol,1,50,Male,9581713599
6329,Hrithik Trivedi,3,19,Female,9549009086
6330,Kiara Chatterjee,1,24,Others,7266338673
6331,Manan Nair,3,39,Female,9291384290
6332,Gia Pillai,2,20,Male,9494864078
6333,Kiara Deshmukh,2,33,Male,8432667336
6334,Aaryan Verma,1,55,Others,7210785056
6335,Myra Deol,6,61,Male,6691380223
6336,Ayaan Saxena,4,71,Others,9401804099
6337,Shaurya Dubey,5,43,Female,8331673428
6338,Isha Prasad,3,35,Male,9545273278
6339,Hrithik Sandhu,2,62,Female,9109329064
6340,Aaryan Kohli,4,25,Others,8570492322
6341,Aaryan Bansal,3,69,Others,9274691396
6342,Laksh Negi,3,51,Male,7323341332
6343,Kabir Kulkarni,3,43,Others,7637094949
6344,Sunita Suri,5,25,Others,9529584651
6345,Anika Gill,6,71,Others,6363373554
6346,Inaya Deol,4,58,Others,8517057428
6347,Aavya Gupta,2,64,Others,9750934132
6348,Myra Kulkarni,2,21,Female,6145114630
6349,Riya Solanki,5,55,Others,8998561807
6350,Bani Khatri,2,61,Female,8072880796
6351,Sara Deswal,3,48,Female,7250763367
6352,Zara Phogat,6,41,Others,8860529954
6353,Tanu Punia,2,61,Female,7355068042
6354,Siya Goel,2,65,Others,9959515879
6355,Saanvi Gautam,2,54,Male,8466092248
6356,Kiran Lodi,4,23,Female,7599331803
6357,Laksh Yadav,4,22,Male,6232894973
6358,Anika Khatri,1,27,Others,7750142173
6359,Manan Singh,2,35,Female,9218973599
6360,Zunaira Patel,4,45,Female,8373179675
6361,Daksh Hooda,2,32,Male,7708631065
6362,Kavya Bajpai,5,45,Others,6687868036
6363,Suhani Mann,3,58,Female,6829503238
6364,Kavya Pillai,6,62,Others,8608213186
6365,Diya Oza,5,52,Others,7084801018
6366,Sana Dahiya,6,61,Female,8065942146
6367,Krishna Malhotra,6,41,Male,9274564936
6368,Kaira Nair,6,51,Others,8506862769
6369,Hrithik Kadian,5,25,Male,8676824173
6370,Vikram Kaushik,3,68,Male,8715993679
6371,Kavya Verma,4,37,Others,8811936123
6372,Ishita Shukla,4,61,Male,6523653937
6373,Saanvi Dhanda,5,49,Others,6571933072
6374,Shaurya Oza,4,41,Others,9675783080
6375,Abhimanyu Kaur,1,21,Female,7025553250
6376,Afreen Deol,3,22,Others,6108341269
6377,Ranveer Oza,2,61,Male,9723257704
6378,Navya Hooda,4,52,Female,8522785251
6379,Kaira Menon,6,47,Others,9566396080
6380,Anjali Bahl,2,64,Female,8447948115
6381,Aaryan Bansal,2,24,Others,7946472733
6382,Aditya Prasad,5,24,Others,9664233408
6383,Pari Lamba,5,38,Others,7156626185
6384,Afreen Bose,4,66,Female,9788440397
6385,Ishaan Deshmukh,4,46,Male,6015687861
6386,Dhruv Malik,6,64,Male,9477063859
6387,Afreen Sandhu,4,29,Male,8527226952
6388,Afreen Deshmukh,4,20,Male,9711301328
6389,Arush Brar,1,66,Others,9458236748
6390,Siya Chahal,6,30,Female,8373537129
6391,Varun Mishra,4,39,Female,7897601183
6392,Samarth Suri,4,29,Male,8601779908
6393,Arush Kulkarni,5,64,Female,9274793603
6394,Laksh Dhillon,1,62,Male,9917859064
6395,Afreen Dubey,4,57,Others,8573739827
6396,Anika Brar,3,72,Female,7546636094
6397,Arush Mahajan,6,38,Male,6771080136
6398,Rishi Sehrawat,6,18,Male,9808768935
6399,Ayaan Pandey,1,52,Male,7653109016
6400,Arav Randhawa,2,22,Others,9102395709
6401,Dhruv Mehra,2,61,Others,7143743387
6402,Afreen Khatri,4,51,Male,8235001896
6403,Deepak Awasthi,1,47,Others,8187757523
6404,Shaurya Patel,3,24,Male,9479648107
6405,Naina Hooda,5,32,Others,6182597056
6406,Kartik Chatterjee,6,36,Others,6054587707
6407,Hrithik Gupta,1,71,Others,6947956915
6408,Kiara Solanki,2,65,Female,6182596749
6409,Arav Dagar,3,38,Others,9040401290
6410,Kritika Malik,2,40,Female,8134406583
6411,Mishti Iyer,3,29,Female,8556899683
6412,Anjali Prasad,5,26,Female,9379649658
6413,Manan Chatterjee,5,18,Female,6949946330
6414,Anika Goel,6,32,Female,6299211603
6415,Ranbir Sharma,1,39,Female,9760731355
6416,Ayush Shukla,3,28,Female,8941633970
6417,Ananya Malik,4,46,Female,7436312552
6418,Zunaira Kohli,3,62,Female,8463995496
6419,Riya Dahiya,4,38,Others,9211330694
6420,Ayaan Thakur,1,52,Female,9203766175
6421,Ranveer Bajpai,1,48,Male,7457283450
6422,Kyra Malik,3,26,Others,6678487326
6423,Kartik Jain,1,62,Female,8091304135
6424,Ishita Menon,5,44,Others,9142527662
6425,Suhani Singh,3,45,Others,8413745236
6426,Siddharth Jain,6,25,Others,9889273481
6427,Yuvraj Pathak,4,19,Female,6184728921
6428,Ishan Pathak,3,54,Male,8773297041
6429,Kavya Joshi,5,29,Male,8976767294
6430,Hrithik Kapoor,6,61,Female,9390999401
6431,Sanjay Bansal,3,28,Female,9606592132
6432,Arav Taneja,1,69,Male,9565324826
6433,Nandini Malhotra,3,62,Female,8287738624
6434,Varun Singh,4,28,Female,8624072126
6435,Siya Bahl,6,34,Female,8015310272
6436,Raghav Goswami,6,30,Female,6527760403
6437,Deepak Khatri,5,70,Female,8058270758
6438,Kavya Goswami,1,21,Male,7387215074
6439,Anshika Warraich,2,70,Others,8516814881
6440,Samarth Awasthi,6,71,Male,9523062733
6441,Advait Bahl,2,45,Female,8096840928
6442,Varun Hooda,6,36,Female,6600901681
6443,Mishti Nair,5,60,Male,7280379447
6444,Arav Malhotra,3,60,Female,7621126930
6445,Ishaan Kadian,5,61,Female,7526743114
6446,Anshika Jain,3,55,Others,8267140693
6447,Siddharth Jain,2,52,Male,8362980002
6448,Dhruv Goel,5,49,Others,7733054688
6449,Pari Pillai,4,27,Male,6387782503
6450,Saanvi Malik,6,24,Others,7899463364
6451,Arjun Nair,1,41,Female,8277826815
6452,Jiya Menon,3,26,Others,7195879180
6453,Preeti Kulkarni,1,58,Others,6935499447
6454,Zunaira Iyer,5,33,Male,9840489170
6455,Ranveer Dutta,5,55,Others,6941020215
6456,Pari Brar,1,68,Female,9765082852
6457,Zara Pathak,3,28,Female,6397302387
6458,Dev Grewal,5,35,Others,8168990236
6459,Amara Khatri,5,70,Others,9557868313
6460,Madhav Sehrawat,6,41,Female,9494583420
6461,Isha Prasad,1,38,Female,7316376021
6462,Advait Chauhan,2,44,Female,6153763461
6463,Suhani Shetty,3,28,Male,9882406173
6464,Preeti Chatterjee,5,50,Male,9147420017
6465,Myra Shah,5,25,Male,8934184613
6466,Laksh Sahay,2,22,Male,9113800439
6467,Anika Pillai,3,34,Male,7740229750
6468,Anvi Reddy,5,61,Male,8394616682
6469,Dev Punia,4,70,Others,9933352545
6470,Anika Negi,6,46,Male,8227537455
6471,Anika Kohli,4,49,Female,7927523739
6472,Raghav Garg,4,30,Others,9933136430
6473,Daksh Vats,6,42,Others,6507049644
6474,Laksh Shetty,4,25,Male,9696259884
6475,Vihaan Malhotra,2,37,Others,9274909473
6476,Bani Goel,3,18,Others,6780910148
6477,Naina Kaur,2,49,Male,6974024909
6478,Kyra Warraich,3,47,Female,7139676090
6479,Ishant Thakur,6,53,Male,6088106021
6480,Riddhima Iyer,3,38,Male,7893178403
6481,Yuvraj Solanki,5,19,Others,8540181420
6482,Raghav Suri,6,47,Female,9029994800
6483,Zara Mahajan,6,24,Others,8397670700
6484,Abhimanyu Dahiya,3,23,Others,7121388315
6485,Yuvraj Warraich,2,33,Male,8526371462
6486,Vanya Rathee,2,37,Female,8328659173
6487,Sara Pandey,5,68,Others,9104020692
6488,Siya Agarwal,2,42,Male,8866628303
6489,Afreen Sangwan,4,24,Others,7935647608
6490,Kaira Grover,6,60,Male,8788821661
6491,Nandini Goswami,3,53,Others,7224280852
6492,Avni Sekhon,4,71,Others,9241045929
6493,Varun Kadian,1,32,Female,7852483924
6494,Sana Bajpai,2,33,Female,6248238347
6495,Manan Singh,3,68,Male,7230754197
6496,Advait Punia,5,65,Male,6718449632
6497,Kartik Sekhon,6,26,Female,8065826471
6498,Deepak Patel,2,31,Male,7126890459
6499,Advait Sandhu,4,57,Female,8339405337
6500,Rajesh Shukla,4,72,Female,7506803287
6501,Ishani Shah,3,53,Others,9091876012
6502,Aarya Shetty,6,38,Others,8463431987
6503,Dev Lamba,2,63,Female,8577905331
6504,Sara Shah,6,20,Female,7215369872
6505,Aavya Iyer,6,33,Female,9876648477
6506,Amara Khan,1,60,Female,8295949376
6507,Advait Menon,3,37,Male,6006649001
6508,Hrithik Pandey,5,35,Male,8879937807
6509,Samarth Tiwari,6,20,Male,7901322139
6510,Kiran Suri,1,58,Female,8077428213
6511,Arav Khan,5,70,Others,7958562813
6512,Saanvi Warraich,4,72,Male,7312596444
6513,Arush Agarwal,5,18,Male,9246850237
6514,Krishna Bose,5,43,Others,8023041941
6515,Ishan Lodi,1,71,Others,8449089367
6516,Kiara Tyagi,1,55,Others,7797883149
6517,Sanjay Solanki,1,23,Others,8685843700
6518,Suhani Yadav,2,21,Male,7023558287
6519,Avni Rao,4,21,Male,6043150859
6520,Arush Lamba,4,56,Others,8824309611
6521,Bani Prasad,5,59,Male,7707012231
6522,Aditya Khan,5,31,Others,8136318631
6523,Kavya Chatterjee,4,36,Male,8763023869
6524,Isha Hooda,5,28,Male,7196660142
6525,Jiya Hooda,1,67,Female,7598622735
6526,Zoya Deswal,4,20,Others,7076035028
6527,Gia Taneja,1,29,Others,7040805277
6528,Ranbir Trivedi,5,22,Others,6015786998
6529,Sara Patel,6,19,Female,6377308184
6530,Kiaan Shah,3,34,Female,6383910345
6531,Sneha Jain,3,29,Female,6929425739
6532,Navya Bajpai,1,27,Male,8027066141
6533,Kiara Dixit,6,37,Female,8634001895
6534,Nandini Banerjee,1,37,Female,6067327815
6535,Yuvraj Bansal,6,48,Female,8603197041
6536,Isha Menon,3,70,Others,6346901717
6537,Kiara Warraich,5,65,Male,6280932344
6538,Ishan Agarwal,2,27,Female,7953466915
6539,Aditya Banerjee,4,34,Others,8137394288
6540,Shaurya Pandey,1,31,Others,9287701317
6541,Jiya Virk,1,61,Others,7752176380
6542,Ananya Bansal,5,55,Female,6543031568
6543,Sanjay Chatterjee,6,72,Others,8948004188
6544,Raghav Grewal,6,52,Female,8539611465
6545,Zunaira Sharma,3,18,Male,8310571773
6546,Siya Verma,4,39,Others,9793617611
6547,Sai Jain,5,29,Female,9174893291
6548,Deepak Sangwan,1,45,Others,9358347596
6549,Mishti Verma,1,46,Female,9447847761
6550,Kaira Bajpai,1,33,Female,8924882866
6551,Naina Lamba,3,33,Female,8316746957
6552,Ayush Mann,4,70,Others,9201441935
6553,Krishna Garg,3,47,Male,7246615873
6554,Zoya Mahajan,6,63,Female,8075793627
6555,Navya Dhillon,3,18,Female,6525675857
6556,Ayaan Shukla,2,21,Others,6082108070
6557,Ananya Reddy,2,19,Others,9611862567
6558,Amara Puri,3,28,Male,7118158018
6559,Pooja Sangwan,5,24,Others,7909903283
6560,Samarth Dagar,1,49,Others,9508657151
6561,Vivaan Nair,6,30,Male,7301103536
6562,Yuvraj Thakur,4,37,Others,7489203411
6563,Riddhima Trivedi,3,67,Others,9560521987
6564,Rudra Tyagi,6,51,Male,7069185714
6565,Prisha Mahajan,3,25,Female,9107859871
6566,Vanya Shah,6,29,Others,9339504424
6567,Kavya Sehrawat,3,44,Female,7921098709
6568,Zoya Bahl,3,63,Others,8168760148
6569,Ishani Punia,1,24,Female,7148184370
6570,Vihaan Brar,2,46,Others,7297919230
6571,Navya Lamba,6,32,Male,6142735100
6572,Ayush Rawat,1,51,Others,9980574916
6573,Rudra Tripathi,5,55,Others,7050227605
6574,Dhruv Deol,6,45,Female,8486052841
6575,Anvi Agarwal,1,63,Male,9749168304
6576,Zunaira Lamba,1,42,Male,9681311865
6577,Ishita Khatri,5,31,Male,8695012082
6578,Ishita Oza,3,29,Male,8761587085
6579,Madhav Suri,4,49,Female,9651523724
6580,Sneha Gill,3,37,Female,7285753450
6581,Aavya Taneja,6,50,Male,6547520972
6582,Dhruv Chahal,3,59,Others,6223439047
6583,Arjun Goswami,2,19,Others,8373194829
6584,Aadhya Bhatt,3,23,Male,8414416914
6585,Kunal Bose,4,61,Male,8247349991
6586,Vivaan Sinha,2,37,Female,9102893416
6587,Meher Nair,6,31,Female,8140547066
6588,Saanvi Pandey,3,52,Female,7147512722
6589,Riya Sood,5,52,Male,6069243837
6590,Aaryan Iyer,3,29,Female,6154609678
6591,Amara Tiwari,5,49,Male,7295071050
6592,Krishna Khatri,6,33,Male,8311378477
6593,Manan Garg,4,62,Female,8700005462
6594,Ishani Khan,3,54,Male,7515538543
6595,Rajesh Dhillon,1,50,Others,9687476651
6596,Kartik Sahay,5,42,Female,8757714401
6597,Ayaan Grewal,1,62,Female,6097319435
6598,Preeti Sharma,4,28,Others,7044342874
6599,Ranbir Bhardwaj,1,31,Female,8970345951
6600,Rudra Kapoor,3,45,Female,7813282050
6601,Kaira Nair,2,51,Others,6314870793
6602,Arjun Kulkarni,6,51,Male,6582553115
6603,Zunaira Sehrawat,2,66,Male,8197088800
6604,Arav Deswal,4,54,Female,8256772623
6605,Riddhima Jain,3,32,Male,7469675438
6606,Kritika Kadian,5,54,Female,7354385733
6607,Myra Joshi,4,21,Female,8555129641
6608,Ishant Bajwa,5,51,Male,7472255837
6609,Kritika Awasthi,2,26,Others,7412397298
6610,Rajesh Phogat,1,25,Male,9562823353
6611,Tanu Grewal,6,46,Female,7024747179
6612,Anshika Menon,1,51,Male,7984086017
6613,Arav Deol,2,72,Female,8608114008
6614,Sameer Sehrawat,1,50,Others,9754037644
6615,Kiaan Tyagi,2,35,Female,8151894205
6616,Anvi Sood,5,26,Others,7177714584
6617,Raghav Sehrawat,1,60,Male,8707540994
6618,Kabir Mahajan,2,32,Others,7546230876
6619,Kabir Verma,4,22,Female,9618321622
6620,Samarth Mehra,3,33,Others,8617718593
6621,Kavya Pandey,1,57,Female,9714613739
6622,Aditya Chahal,2,51,Others,7305529566
6623,Ishan Punia,3,54,Female,6287268939
